timestamp_utc,N_counts,E_counts,Z_counts
2025-03-14T09:32:05.100Z,-36.3495,6.7682,-3.3448
2025-03-14T09:32:05.110Z,-50.7195,12.8971,218.9542
2025-03-14T09:32:05.120Z,-63.9456,19.0127,153.9560
2025-03-14T09:32:05.130Z,-79.3699,22.4126,-51.6240
2025-03-14T09:32:05.140Z,-95.0320,26.9356,177.3761
2025-03-14T09:32:05.150Z,-101.0650,27.5142,255.1131
2025-03-14T09:32:05.160Z,-101.1570,27.3114,-147.5429
2025-03-14T09:32:05.170Z,-104.8721,17.4749,31.1890
2025-03-14T09:32:05.180Z,-101.5750,13.1332,67.4572
2025-03-14T09:32:05.190Z,-103.8211,10.5842,135.7957
2025-03-14T09:32:05.200Z,-98.8709,1.6127,67.9348
2025-03-14T09:32:05.210Z,-88.4355,-0.7590,-166.3102
2025-03-14T09:32:05.220Z,-72.8320,-10.1381,-70.3946
2025-03-14T09:32:05.230Z,-59.1132,-23.5587,-34.3406
2025-03-14T09:32:05.240Z,-41.2630,-25.2275,54.4630
2025-03-14T09:32:05.250Z,-15.0366,-23.7726,107.8239
2025-03-14T09:32:05.260Z,-3.2986,-19.3742,-120.3972
2025-03-14T09:32:05.270Z,10.4192,-14.7925,86.9361
2025-03-14T09:32:05.280Z,20.3230,-10.5076,9.6868
2025-03-14T09:32:05.290Z,19.3694,-5.2365,7.6586
2025-03-14T09:32:05.300Z,24.7426,-9.7398,112.1607
2025-03-14T09:32:05.310Z,37.1642,-8.1978,-49.5984
2025-03-14T09:32:05.320Z,41.3054,-12.1632,26.6706
2025-03-14T09:32:05.330Z,37.4133,-20.7205,-67.2211
2025-03-14T09:32:05.340Z,22.1840,-25.0335,-39.0768
2025-03-14T09:32:05.350Z,7.3311,-20.9169,-122.8570
2025-03-14T09:32:05.360Z,-4.2564,-22.0257,183.1957
2025-03-14T09:32:05.370Z,-18.1209,-19.9271,-59.6836
2025-03-14T09:32:05.380Z,-35.5423,-15.9590,121.6057
2025-03-14T09:32:05.390Z,-51.6277,-12.6899,52.4438
2025-03-14T09:32:05.400Z,-59.6307,-10.1070,41.6231
2025-03-14T09:32:05.410Z,-64.2342,-7.3995,168.3076
2025-03-14T09:32:05.420Z,-52.3007,-13.5363,-103.3745
2025-03-14T09:32:05.430Z,-37.7792,-12.1747,-67.2916
2025-03-14T09:32:05.440Z,-26.4038,-14.7797,56.6755
2025-03-14T09:32:05.450Z,-7.7932,-1.1085,74.1078
2025-03-14T09:32:05.460Z,6.5988,16.8405,-27.1827
2025-03-14T09:32:05.470Z,17.0368,23.4539,104.9110
2025-03-14T09:32:05.480Z,31.9505,28.6576,-105.5623
2025-03-14T09:32:05.490Z,42.7612,42.6049,37.8031
2025-03-14T09:32:05.500Z,59.4891,52.5689,129.9434
2025-03-14T09:32:05.510Z,70.8428,46.5766,-75.8029
2025-03-14T09:32:05.520Z,79.9701,34.0520,-15.6066
2025-03-14T09:32:05.530Z,78.5582,25.1327,40.0056
2025-03-14T09:32:05.540Z,74.9835,14.6726,48.1951
2025-03-14T09:32:05.550Z,69.9684,-4.3591,147.2395
2025-03-14T09:32:05.560Z,60.6581,-27.3597,-76.8924
2025-03-14T09:32:05.570Z,48.0274,-37.1539,148.0084
2025-03-14T09:32:05.580Z,33.8163,-48.7854,203.2378
2025-03-14T09:32:05.590Z,11.4614,-59.2445,110.4294
2025-03-14T09:32:05.600Z,-9.4671,-68.5684,-48.0481
2025-03-14T09:32:05.610Z,-25.4277,-77.8048,80.9408
2025-03-14T09:32:05.620Z,-29.9110,-85.3793,-85.6394
2025-03-14T09:32:05.630Z,-39.7902,-78.1033,120.9526
2025-03-14T09:32:05.640Z,-54.5500,-61.9057,65.2038
2025-03-14T09:32:05.650Z,-68.0008,-50.4190,41.3923
2025-03-14T09:32:05.660Z,-77.8965,-40.8766,31.4328
2025-03-14T09:32:05.670Z,-81.8419,-30.3389,-15.5820
2025-03-14T09:32:05.680Z,-85.3277,-13.3539,-31.4119
2025-03-14T09:32:05.690Z,-83.1384,-0.4792,-127.5551
2025-03-14T09:32:05.700Z,-80.6480,12.1361,-30.8560
2025-03-14T09:32:05.710Z,-77.3182,20.4600,-44.6995
2025-03-14T09:32:05.720Z,-80.0277,29.7675,-66.9813
2025-03-14T09:32:05.730Z,-83.2557,40.3381,-125.1686
2025-03-14T09:32:05.740Z,-74.9678,35.2672,-14.8895
2025-03-14T09:32:05.750Z,-62.8934,28.0228,-74.4352
2025-03-14T09:32:05.760Z,-49.2768,23.7932,149.8550
2025-03-14T09:32:05.770Z,-36.9261,19.3741,-177.7374
2025-03-14T09:32:05.780Z,-21.7129,14.0321,131.0276
2025-03-14T09:32:05.790Z,0.7932,3.1096,116.4827
2025-03-14T09:32:05.800Z,17.2979,-7.5501,34.8283
2025-03-14T09:32:05.810Z,41.8560,-4.0170,-12.5127
2025-03-14T09:32:05.820Z,66.1217,-0.4754,288.4062
2025-03-14T09:32:05.830Z,80.2518,1.2670,-30.9257
2025-03-14T09:32:05.840Z,90.8055,1.5732,-59.7604
2025-03-14T09:32:05.850Z,94.4389,-5.3498,61.6342
2025-03-14T09:32:05.860Z,92.3295,-12.6136,26.3788
2025-03-14T09:32:05.870Z,87.1797,-24.0307,253.5897
2025-03-14T09:32:05.880Z,79.5794,-24.8587,188.3007
2025-03-14T09:32:05.890Z,64.2432,-24.3388,-158.3937
2025-03-14T09:32:05.900Z,46.1055,-25.5164,53.3139
2025-03-14T09:32:05.910Z,33.8182,-32.1772,16.8126
2025-03-14T09:32:05.920Z,17.7570,-42.7150,-168.7395
2025-03-14T09:32:05.930Z,-5.1779,-48.1626,11.0991
2025-03-14T09:32:05.940Z,-18.9807,-56.8890,-3.5658
2025-03-14T09:32:05.950Z,-31.7654,-72.6234,30.4824
2025-03-14T09:32:05.960Z,-38.0123,-84.9177,-123.7055
2025-03-14T09:32:05.970Z,-51.9289,-95.4797,67.9239
2025-03-14T09:32:05.980Z,-56.8830,-92.1970,-105.3860
2025-03-14T09:32:05.990Z,-68.6348,-80.8047,-31.3641
2025-03-14T09:32:06.000Z,-74.5825,-74.8109,-80.9886
2025-03-14T09:32:06.010Z,-78.9245,-66.5121,119.2837
2025-03-14T09:32:06.020Z,-83.1068,-45.5586,32.1597
2025-03-14T09:32:06.030Z,-87.3666,-22.3845,-88.7714
2025-03-14T09:32:06.040Z,-86.3062,1.4179,-94.6325
2025-03-14T09:32:06.050Z,-77.6255,15.6358,-66.8610
2025-03-14T09:32:06.060Z,-64.7974,21.0138,44.0232
2025-03-14T09:32:06.070Z,-46.1896,29.9558,-12.5172
2025-03-14T09:32:06.080Z,-12.0342,38.2846,40.7004
2025-03-14T09:32:06.090Z,16.2388,42.8989,93.4625
2025-03-14T09:32:06.100Z,35.8653,40.4280,-37.0315
2025-03-14T09:32:06.110Z,56.7242,37.1882,-8.2723
2025-03-14T09:32:06.120Z,70.5815,47.2042,-26.4123
2025-03-14T09:32:06.130Z,78.8620,55.9396,-5.7239
2025-03-14T09:32:06.140Z,91.6273,62.7264,-96.0610
2025-03-14T09:32:06.150Z,97.3389,68.0483,37.2746
2025-03-14T09:32:06.160Z,95.8886,60.5432,-36.9082
2025-03-14T09:32:06.170Z,81.6458,54.0038,62.7119
2025-03-14T09:32:06.180Z,75.5614,35.0437,-81.7471
2025-03-14T09:32:06.190Z,67.9235,20.7821,198.3096
2025-03-14T09:32:06.200Z,52.1730,5.0188,-123.1379
2025-03-14T09:32:06.210Z,32.6549,-7.9056,74.5075
2025-03-14T09:32:06.220Z,19.0568,-20.7853,-25.6009
2025-03-14T09:32:06.230Z,5.7533,-22.7331,-97.0448
2025-03-14T09:32:06.240Z,-2.4765,-22.2562,-24.7971
2025-03-14T09:32:06.250Z,-10.6057,-30.4902,-155.3383
2025-03-14T09:32:06.260Z,-20.0248,-37.6515,-48.0575
2025-03-14T09:32:06.270Z,-32.4278,-48.9737,-55.9118
2025-03-14T09:32:06.280Z,-44.7233,-54.7453,62.3475
2025-03-14T09:32:06.290Z,-62.4519,-50.1669,-47.2311
2025-03-14T09:32:06.300Z,-75.9171,-45.6761,123.2696
2025-03-14T09:32:06.310Z,-88.2898,-44.7161,-170.1932
2025-03-14T09:32:06.320Z,-101.3842,-38.0317,166.5421
2025-03-14T09:32:06.330Z,-103.3200,-21.1868,-5.5632
2025-03-14T09:32:06.340Z,-110.0485,-8.7688,69.9685
2025-03-14T09:32:06.350Z,-122.5692,4.4904,-121.0440
2025-03-14T09:32:06.360Z,-135.1679,8.7223,-101.1215
2025-03-14T09:32:06.370Z,-134.6328,11.7386,-97.4703
2025-03-14T09:32:06.380Z,-123.0403,17.5965,180.5676
2025-03-14T09:32:06.390Z,-108.5947,20.5774,-152.7210
2025-03-14T09:32:06.400Z,-84.4288,22.3975,48.1863
2025-03-14T09:32:06.410Z,-67.0615,27.8891,-44.4006
2025-03-14T09:32:06.420Z,-52.4670,23.8670,76.5581
2025-03-14T09:32:06.430Z,-28.9161,24.3571,112.4516
2025-03-14T09:32:06.440Z,-8.5830,17.7859,224.0647
2025-03-14T09:32:06.450Z,0.6157,26.1760,131.0650
2025-03-14T09:32:06.460Z,14.8889,27.4328,35.5461
2025-03-14T09:32:06.470Z,26.9460,31.6561,64.6365
2025-03-14T09:32:06.480Z,46.8970,47.7055,-17.1250
2025-03-14T09:32:06.490Z,67.9029,57.0244,205.2842
2025-03-14T09:32:06.500Z,86.4853,62.1418,-51.9201
2025-03-14T09:32:06.510Z,98.5593,63.1261,-139.4261
2025-03-14T09:32:06.520Z,107.5222,68.9128,-45.5705
2025-03-14T09:32:06.530Z,113.1742,73.8381,133.5625
2025-03-14T09:32:06.540Z,119.2558,68.6800,19.7446
2025-03-14T09:32:06.550Z,121.9725,52.8063,13.0294
2025-03-14T09:32:06.560Z,114.6159,40.9893,50.8901
2025-03-14T09:32:06.570Z,94.9332,39.8868,-3.5912
2025-03-14T09:32:06.580Z,72.8447,31.5490,-187.6273
2025-03-14T09:32:06.590Z,49.0845,12.8105,-72.0191
2025-03-14T09:32:06.600Z,31.7869,-4.0750,90.4646
2025-03-14T09:32:06.610Z,17.6819,-19.1757,-5.0967
2025-03-14T09:32:06.620Z,4.5296,-35.4751,89.7143
2025-03-14T09:32:06.630Z,-18.4246,-57.0389,62.1641
2025-03-14T09:32:06.640Z,-35.3114,-72.9673,14.2727
2025-03-14T09:32:06.650Z,-46.6374,-83.3667,113.1434
2025-03-14T09:32:06.660Z,-59.0987,-100.6327,-108.0911
2025-03-14T09:32:06.670Z,-67.0349,-122.8467,-153.5974
2025-03-14T09:32:06.680Z,-78.9057,-133.5310,-60.5038
2025-03-14T09:32:06.690Z,-85.8544,-136.1486,-135.9869
2025-03-14T09:32:06.700Z,-87.5327,-135.3450,20.6880
2025-03-14T09:32:06.710Z,-85.2373,-124.5483,-29.6285
2025-03-14T09:32:06.720Z,-68.7450,-117.0834,156.8267
2025-03-14T09:32:06.730Z,-57.8401,-108.0477,-64.7026
2025-03-14T09:32:06.740Z,-46.2858,-83.9218,0.1018
2025-03-14T09:32:06.750Z,-36.1300,-68.0529,-1.7518
2025-03-14T09:32:06.760Z,-24.1397,-48.4868,-25.1948
2025-03-14T09:32:06.770Z,-8.2612,-22.3610,23.4000
2025-03-14T09:32:06.780Z,12.5760,-8.1415,-115.1037
2025-03-14T09:32:06.790Z,41.8200,5.2746,59.9348
2025-03-14T09:32:06.800Z,56.8212,28.5328,-111.9522
2025-03-14T09:32:06.810Z,72.4117,50.4995,-174.8746
2025-03-14T09:32:06.820Z,70.1103,71.4264,48.7206
2025-03-14T09:32:06.830Z,82.2542,87.8534,75.8772
2025-03-14T09:32:06.840Z,89.4741,108.9821,50.6102
2025-03-14T09:32:06.850Z,91.0787,124.6933,-7.5521
2025-03-14T09:32:06.860Z,95.9364,132.3418,95.1374
2025-03-14T09:32:06.870Z,101.6730,130.9875,76.5487
2025-03-14T09:32:06.880Z,104.5503,126.8890,-54.1773
2025-03-14T09:32:06.890Z,107.3737,125.4226,106.1844
2025-03-14T09:32:06.900Z,113.8701,110.7137,-87.7869
2025-03-14T09:32:06.910Z,112.8962,98.7533,21.0465
2025-03-14T09:32:06.920Z,112.1127,86.2836,-63.1334
2025-03-14T09:32:06.930Z,115.5998,70.8449,-134.9702
2025-03-14T09:32:06.940Z,120.7214,48.1227,71.2850
2025-03-14T09:32:06.950Z,125.3937,25.2568,9.3161
2025-03-14T09:32:06.960Z,117.5004,17.7654,-12.2143
2025-03-14T09:32:06.970Z,107.1850,4.7822,123.6454
2025-03-14T09:32:06.980Z,99.4866,-3.9010,-52.0277
2025-03-14T09:32:06.990Z,92.9253,-15.6953,14.3566
2025-03-14T09:32:07.000Z,74.1553,-19.4306,-14.4238
2025-03-14T09:32:07.010Z,65.1065,-29.1289,38.6942
2025-03-14T09:32:07.020Z,55.1283,-43.2127,-20.0670
2025-03-14T09:32:07.030Z,50.0077,-47.8391,27.7259
2025-03-14T09:32:07.040Z,32.2344,-45.5985,113.7514
2025-03-14T09:32:07.050Z,10.8545,-46.0609,6.9913
2025-03-14T09:32:07.060Z,-3.0121,-37.7037,22.1477
2025-03-14T09:32:07.070Z,-3.6232,-31.9676,-16.7505
2025-03-14T09:32:07.080Z,-9.2953,-22.3232,-46.9406
2025-03-14T09:32:07.090Z,-26.8036,-18.7603,-13.7183
2025-03-14T09:32:07.100Z,-30.7200,-12.3612,-76.3336
2025-03-14T09:32:07.110Z,-35.2650,2.6021,9.3216
2025-03-14T09:32:07.120Z,-41.9688,12.8615,100.3950
2025-03-14T09:32:07.130Z,-50.0280,14.7609,-56.0599
2025-03-14T09:32:07.140Z,-39.1179,8.5952,-168.8774
2025-03-14T09:32:07.150Z,-33.8422,4.1662,58.8480
2025-03-14T09:32:07.160Z,-29.0613,3.2942,-15.7333
2025-03-14T09:32:07.170Z,-21.9240,-1.2692,-15.5867
2025-03-14T09:32:07.180Z,-14.6517,-3.1439,-71.1732
2025-03-14T09:32:07.190Z,-14.9654,4.6267,-77.4753
2025-03-14T09:32:07.200Z,-3.1292,8.9953,-108.7132
2025-03-14T09:32:07.210Z,6.4483,10.9646,-57.8849
2025-03-14T09:32:07.220Z,2.7092,10.7504,-171.6904
2025-03-14T09:32:07.230Z,1.5503,13.9565,81.5840
2025-03-14T09:32:07.240Z,5.0497,18.7461,-65.7383
2025-03-14T09:32:07.250Z,11.6978,19.8591,44.8643
2025-03-14T09:32:07.260Z,22.3758,25.2538,18.5309
2025-03-14T09:32:07.270Z,21.6090,22.3043,7.6824
2025-03-14T09:32:07.280Z,21.9268,16.9337,215.1371
2025-03-14T09:32:07.290Z,30.2234,16.2898,-33.3664
2025-03-14T09:32:07.300Z,32.2995,18.1333,49.7423
2025-03-14T09:32:07.310Z,40.1624,24.3338,-158.4560
2025-03-14T09:32:07.320Z,41.9582,28.5159,114.0106
2025-03-14T09:32:07.330Z,37.4104,19.4605,36.0487
2025-03-14T09:32:07.340Z,33.8919,20.9429,126.2690
2025-03-14T09:32:07.350Z,28.9193,23.4220,-30.6232
2025-03-14T09:32:07.360Z,16.6492,20.8610,5.1122
2025-03-14T09:32:07.370Z,6.6201,23.5406,-54.4505
2025-03-14T09:32:07.380Z,2.2637,30.8335,-57.7105
2025-03-14T09:32:07.390Z,-1.5612,29.2638,10.1086
2025-03-14T09:32:07.400Z,1.2982,34.5344,-169.2300
2025-03-14T09:32:07.410Z,1.7348,39.6410,58.4113
2025-03-14T09:32:07.420Z,-2.2467,44.1952,45.0205
2025-03-14T09:32:07.430Z,3.6876,47.0646,191.3589
2025-03-14T09:32:07.440Z,-1.6142,47.0945,107.6116
2025-03-14T09:32:07.450Z,0.5487,51.0258,138.3075
2025-03-14T09:32:07.460Z,3.0621,40.3299,17.9555
2025-03-14T09:32:07.470Z,7.5761,37.4394,-101.6216
2025-03-14T09:32:07.480Z,22.0609,26.1146,102.9106
2025-03-14T09:32:07.490Z,23.6341,25.6112,-107.7071
2025-03-14T09:32:07.500Z,32.3375,17.4574,-5.1267
2025-03-14T09:32:07.510Z,34.8613,0.2479,-11.0378
2025-03-14T09:32:07.520Z,40.7471,-14.9911,-43.0884
2025-03-14T09:32:07.530Z,36.5384,-12.3883,149.6236
2025-03-14T09:32:07.540Z,31.8362,-20.9029,68.7868
2025-03-14T09:32:07.550Z,34.2256,-34.6251,-71.7060
2025-03-14T09:32:07.560Z,35.5563,-43.8049,98.7490
2025-03-14T09:32:07.570Z,24.1118,-44.1047,-102.2899
2025-03-14T09:32:07.580Z,20.6798,-46.6476,37.2514
2025-03-14T09:32:07.590Z,12.3038,-44.8754,47.9056
2025-03-14T09:32:07.600Z,4.1580,-43.4169,1.6154
2025-03-14T09:32:07.610Z,-8.5843,-34.9279,-7.6632
2025-03-14T09:32:07.620Z,-18.9643,-28.0594,207.9548
2025-03-14T09:32:07.630Z,-29.6243,-16.6269,-20.1436
2025-03-14T09:32:07.640Z,-45.1769,-6.8915,237.7357
2025-03-14T09:32:07.650Z,-54.1131,0.0624,0.8317
2025-03-14T09:32:07.660Z,-55.5174,1.1862,80.1016
2025-03-14T09:32:07.670Z,-55.9373,10.1956,-97.2585
2025-03-14T09:32:07.680Z,-52.4709,11.0574,193.3893
2025-03-14T09:32:07.690Z,-46.4417,18.2725,-5.1340
2025-03-14T09:32:07.700Z,-39.4429,13.7746,-54.0551
2025-03-14T09:32:07.710Z,-37.8924,15.9873,-42.7020
2025-03-14T09:32:07.720Z,-29.8939,19.2874,-131.9171
2025-03-14T09:32:07.730Z,-15.3939,22.4477,-50.4607
2025-03-14T09:32:07.740Z,-5.9182,26.6075,90.6069
2025-03-14T09:32:07.750Z,-4.5576,17.8691,41.7729
2025-03-14T09:32:07.760Z,-10.1187,19.3802,83.2428
2025-03-14T09:32:07.770Z,-13.1522,20.4710,5.0480
2025-03-14T09:32:07.780Z,-22.1798,30.1431,63.3274
2025-03-14T09:32:07.790Z,-31.0239,38.2661,4.3052
2025-03-14T09:32:07.800Z,-31.2127,51.5956,-57.0787
2025-03-14T09:32:07.810Z,-31.2037,67.0020,111.2236
2025-03-14T09:32:07.820Z,-24.3294,71.8750,1.7411
2025-03-14T09:32:07.830Z,-14.2894,78.2926,16.8638
2025-03-14T09:32:07.840Z,-1.5515,80.4237,-79.2717
2025-03-14T09:32:07.850Z,17.8611,80.5626,-49.6234
2025-03-14T09:32:07.860Z,30.9394,78.4598,44.2161
2025-03-14T09:32:07.870Z,48.3253,72.9470,119.3353
2025-03-14T09:32:07.880Z,55.5102,71.1014,-138.0817
2025-03-14T09:32:07.890Z,58.5999,72.8458,34.2935
2025-03-14T09:32:07.900Z,58.7564,76.0081,109.2310
2025-03-14T09:32:07.910Z,53.2169,71.6015,-67.2844
2025-03-14T09:32:07.920Z,54.5460,62.3085,188.0423
2025-03-14T09:32:07.930Z,39.9798,55.6748,-16.9624
2025-03-14T09:32:07.940Z,21.9560,53.3572,-9.7945
2025-03-14T09:32:07.950Z,3.4896,50.6437,14.9442
2025-03-14T09:32:07.960Z,-19.2321,41.9223,-80.6983
2025-03-14T09:32:07.970Z,-29.8308,24.9850,80.0430
2025-03-14T09:32:07.980Z,-42.0072,9.0782,110.3905
2025-03-14T09:32:07.990Z,-50.2221,-8.8832,18.7349
2025-03-14T09:32:08.000Z,-48.0722,-33.9925,-73.9224
2025-03-14T09:32:08.010Z,-47.7832,-57.0662,-78.7711
2025-03-14T09:32:08.020Z,-47.6801,-64.6144,48.1239
2025-03-14T09:32:08.030Z,-57.9795,-80.4572,-58.2575
2025-03-14T09:32:08.040Z,-53.8178,-89.5165,-8.4217
2025-03-14T09:32:08.050Z,-53.3367,-98.2172,-29.8159
2025-03-14T09:32:08.060Z,-52.0600,-107.6171,-23.3203
2025-03-14T09:32:08.070Z,-44.1912,-117.5498,-107.8126
2025-03-14T09:32:08.080Z,-35.6040,-111.9542,-59.0274
2025-03-14T09:32:08.090Z,-29.2320,-97.1180,-40.8429
2025-03-14T09:32:08.100Z,-14.5522,-79.2978,-28.2866
2025-03-14T09:32:08.110Z,-7.8209,-55.3850,-132.4976
2025-03-14T09:32:08.120Z,2.1586,-20.0187,58.8085
2025-03-14T09:32:08.130Z,15.2694,6.2833,-141.1892
2025-03-14T09:32:08.140Z,31.7180,27.4754,-95.7797
2025-03-14T09:32:08.150Z,47.1035,48.7972,-18.2475
2025-03-14T09:32:08.160Z,50.8921,71.9635,27.6996
2025-03-14T09:32:08.170Z,60.8401,86.1615,-66.4626
2025-03-14T09:32:08.180Z,72.4991,107.1219,-31.4876
2025-03-14T09:32:08.190Z,89.0134,132.4368,-116.7682
2025-03-14T09:32:08.200Z,98.6861,137.5178,-38.3192
2025-03-14T09:32:08.210Z,100.0760,137.5178,-54.2133
2025-03-14T09:32:08.220Z,97.7287,137.5178,-26.9318
2025-03-14T09:32:08.230Z,100.1158,137.5178,-62.3777
2025-03-14T09:32:08.240Z,97.4073,137.5178,-91.2509
2025-03-14T09:32:08.250Z,87.0648,137.5178,161.8498
2025-03-14T09:32:08.260Z,87.6512,130.3192,-30.7592
2025-03-14T09:32:08.270Z,80.4083,120.3324,-84.4843
2025-03-14T09:32:08.280Z,71.8023,97.5508,-55.5943
2025-03-14T09:32:08.290Z,54.1763,79.8028,140.4948
2025-03-14T09:32:08.300Z,38.1217,55.2058,77.9170
2025-03-14T09:32:08.310Z,18.1454,40.8964,-104.6821
2025-03-14T09:32:08.320Z,1.7498,31.7044,90.1372
2025-03-14T09:32:08.330Z,-12.6452,19.2839,63.8598
2025-03-14T09:32:08.340Z,-31.3002,0.9067,89.8932
2025-03-14T09:32:08.350Z,-46.0890,-15.8618,-58.8416
2025-03-14T09:32:08.360Z,-61.5317,-33.2948,-16.1937
2025-03-14T09:32:08.370Z,-70.3341,-40.8318,-217.2781
2025-03-14T09:32:08.380Z,-78.4043,-49.8465,4.9921
2025-03-14T09:32:08.390Z,-68.7449,-54.8434,74.5511
2025-03-14T09:32:08.400Z,-54.2954,-49.5736,-242.1773
2025-03-14T09:32:08.410Z,-44.3483,-43.8651,154.1178
2025-03-14T09:32:08.420Z,-27.4103,-30.0871,130.1950
2025-03-14T09:32:08.430Z,-5.3128,-5.2138,41.3802
2025-03-14T09:32:08.440Z,17.5637,18.0138,50.8189
2025-03-14T09:32:08.450Z,41.0932,35.5212,56.6062
2025-03-14T09:32:08.460Z,68.3494,59.5691,72.5210
2025-03-14T09:32:08.470Z,94.6585,85.1780,249.7162
2025-03-14T09:32:08.480Z,112.2843,106.6203,-50.7214
2025-03-14T09:32:08.490Z,128.8184,122.5685,-1.4934
2025-03-14T09:32:08.500Z,136.7367,124.6941,-110.3650
2025-03-14T09:32:08.510Z,132.7675,127.8311,-30.1445
2025-03-14T09:32:08.520Z,134.0471,119.8379,12.9244
2025-03-14T09:32:08.530Z,137.8270,103.3471,-98.5349
2025-03-14T09:32:08.540Z,134.0856,93.1066,74.6358
2025-03-14T09:32:08.550Z,132.2037,85.8833,41.2769
2025-03-14T09:32:08.560Z,116.6231,71.2032,-80.5760
2025-03-14T09:32:08.570Z,105.9928,49.9328,62.4035
2025-03-14T09:32:08.580Z,97.5087,27.3167,186.7183
2025-03-14T09:32:08.590Z,85.9224,9.3969,45.4373
2025-03-14T09:32:08.600Z,63.3699,-11.7874,57.0182
2025-03-14T09:32:08.610Z,42.8236,-34.5238,-24.5374
2025-03-14T09:32:08.620Z,20.5106,-46.0635,41.6137
2025-03-14T09:32:08.630Z,-5.8481,-53.2397,127.7739
2025-03-14T09:32:08.640Z,-31.4004,-66.3737,-68.3633
2025-03-14T09:32:08.650Z,-52.1373,-86.0364,47.6829
2025-03-14T09:32:08.660Z,-66.9211,-96.2745,120.8928
2025-03-14T09:32:08.670Z,-76.3753,-96.7876,47.3953
2025-03-14T09:32:08.680Z,-85.5690,-94.3320,-10.5587
2025-03-14T09:32:08.690Z,-99.7523,-94.7546,-48.0751
2025-03-14T09:32:08.700Z,-106.0481,-88.0864,-92.0451
2025-03-14T09:32:08.710Z,-105.2360,-72.7053,54.4447
2025-03-14T09:32:08.720Z,-99.3494,-61.7981,-14.1695
2025-03-14T09:32:08.730Z,-92.1747,-51.9948,-91.8239
2025-03-14T09:32:08.740Z,-85.0156,-43.4872,192.4969
2025-03-14T09:32:08.750Z,-78.0323,-23.0957,85.3912
2025-03-14T09:32:08.760Z,-70.9144,2.5412,-117.7901
2025-03-14T09:32:08.770Z,-54.9044,26.5400,-19.8876
2025-03-14T09:32:08.780Z,-33.3465,45.4309,-26.9008
2025-03-14T09:32:08.790Z,-16.3705,60.0893,-65.6045
2025-03-14T09:32:08.800Z,-3.6590,67.3171,47.7782
2025-03-14T09:32:08.810Z,9.5509,77.4375,1.5029
2025-03-14T09:32:08.820Z,31.6884,78.4792,-91.7897
2025-03-14T09:32:08.830Z,43.4845,72.5643,-59.7455
2025-03-14T09:32:08.840Z,57.0207,67.0896,160.4092
2025-03-14T09:32:08.850Z,70.2434,57.6371,10.2523
2025-03-14T09:32:08.860Z,66.0292,61.4117,202.5510
2025-03-14T09:32:08.870Z,53.5193,58.4244,-92.8697
2025-03-14T09:32:08.880Z,42.3872,51.9094,-24.0654
2025-03-14T09:32:08.890Z,24.7287,44.0765,-23.2935
2025-03-14T09:32:08.900Z,5.6368,21.3567,98.2951
2025-03-14T09:32:08.910Z,-17.0091,0.3969,-68.8835
2025-03-14T09:32:08.920Z,-35.4860,-20.7114,73.8370
2025-03-14T09:32:08.930Z,-55.7477,-27.5816,6.1232
2025-03-14T09:32:08.940Z,-75.9000,-35.2251,148.5243
2025-03-14T09:32:08.950Z,-104.6369,-46.5272,-93.0730
2025-03-14T09:32:08.960Z,-126.9051,-47.5653,159.2408
2025-03-14T09:32:08.970Z,-145.8322,-40.7091,-180.3378
2025-03-14T09:32:08.980Z,-150.0470,-37.5844,-100.4684
2025-03-14T09:32:08.990Z,-145.0639,-31.9001,73.5062
2025-03-14T09:32:09.000Z,-135.0914,-22.9470,-122.9326
2025-03-14T09:32:09.010Z,-124.2468,-22.4015,-118.0236
2025-03-14T09:32:09.020Z,-108.3232,-16.1656,48.7659
2025-03-14T09:32:09.030Z,-97.1931,-1.4093,37.3640
2025-03-14T09:32:09.040Z,-78.7352,9.7956,-90.4545
2025-03-14T09:32:09.050Z,-52.4118,22.4399,114.5266
2025-03-14T09:32:09.060Z,-30.9004,37.2098,44.1323
2025-03-14T09:32:09.070Z,-17.2384,52.2180,-62.5352
2025-03-14T09:32:09.080Z,-8.3377,65.3263,97.8455
2025-03-14T09:32:09.090Z,3.7143,73.3771,39.7887
2025-03-14T09:32:09.100Z,10.5851,74.0408,26.6057
2025-03-14T09:32:09.110Z,11.1611,72.6842,-180.1987
2025-03-14T09:32:09.120Z,28.2805,69.3646,2.1074
2025-03-14T09:32:09.130Z,31.2138,60.2256,10.5372
2025-03-14T09:32:09.140Z,46.5861,55.5748,97.9103
2025-03-14T09:32:09.150Z,55.3961,48.5458,113.0544
2025-03-14T09:32:09.160Z,55.0229,39.6944,18.3640
2025-03-14T09:32:09.170Z,52.6707,38.5951,37.0773
2025-03-14T09:32:09.180Z,56.2568,29.3451,132.7702
2025-03-14T09:32:09.190Z,58.2719,23.2202,6.2289
2025-03-14T09:32:09.200Z,61.6538,14.6028,86.7334
2025-03-14T09:32:09.210Z,64.5417,6.0908,-87.1375
2025-03-14T09:32:09.220Z,59.2577,-1.8138,-23.6100
2025-03-14T09:32:09.230Z,47.2996,-17.4138,61.3031
2025-03-14T09:32:09.240Z,24.6978,-25.1484,-129.7785
2025-03-14T09:32:09.250Z,-3.4422,-30.2535,11.0936
2025-03-14T09:32:09.260Z,-24.2968,-35.7040,-156.2866
2025-03-14T09:32:09.270Z,-38.7018,-40.3375,-94.3466
